FloorNo,FlatNo,Typology,NoOfParkings,Time_To_Podium_1,Time_To_Podium_2,Time_To_Podium_3,Time_To_Podium_4,Time_To_Podium_5,Time_To_Podium_6,Time_To_Podium_7,Time_To_Podium_8,Time_To_Podium_9,Rank,Unique_flat_No
39,C-3907,3BHK,2,76,74,72,70,68,66,64,62,60,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3907"
39,C-3907,3BHK,2,76,74,72,70,68,66,64,62,60,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3907"
39,C-3901,4BHK,3,76,74,72,70,68,66,64,62,60,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3901"
39,C-3901,4BHK,3,76,74,72,70,68,66,64,62,60,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3901"
39,C-3901,4BHK,3,76,74,72,70,68,66,64,62,60,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3901"
39,C-3903,4BHK,3,76,74,72,70,68,66,64,62,60,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3903"
39,C-3903,4BHK,3,76,74,72,70,68,66,64,62,60,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3903"
39,C-3903,4BHK,3,76,74,72,70,68,66,64,62,60,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3903"
40,C-4002,3BHK,2,78,76,74,72,70,68,66,64,62,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4002"
40,C-4002,3BHK,2,78,76,74,72,70,68,66,64,62,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4002"
40,C-4004,3BHK,2,78,76,74,72,70,68,66,64,62,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4004"
40,C-4004,3BHK,2,78,76,74,72,70,68,66,64,62,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4004"
40,C-4005,3BHK,2,78,76,74,72,70,68,66,64,62,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4005"
40,C-4005,3BHK,2,78,76,74,72,70,68,66,64,62,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4005"
40,C-4006,3BHK,2,78,76,74,72,70,68,66,64,62,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4006"
40,C-4006,3BHK,2,78,76,74,72,70,68,66,64,62,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4006"
40,C-4007,3BHK,2,78,76,74,72,70,68,66,64,62,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4007"
40,C-4007,3BHK,2,78,76,74,72,70,68,66,64,62,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4007"
40,C-4001,4BHK,3,78,76,74,72,70,68,66,64,62,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4001"
40,C-4001,4BHK,3,78,76,74,72,70,68,66,64,62,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4001"
40,C-4001,4BHK,3,78,76,74,72,70,68,66,64,62,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4001"
40,C-4003,4BHK,3,78,76,74,72,70,68,66,64,62,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4003"
40,C-4003,4BHK,3,78,76,74,72,70,68,66,64,62,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4003"
40,C-4003,4BHK,3,78,76,74,72,70,68,66,64,62,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4003"
41,C-4102,3BHK,2,80,78,76,74,72,70,68,66,64,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4102"
41,C-4102,3BHK,2,80,78,76,74,72,70,68,66,64,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4102"
41,C-4104,3BHK,2,80,78,76,74,72,70,68,66,64,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4104"
41,C-4104,3BHK,2,80,78,76,74,72,70,68,66,64,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4104"
41,C-4105,3BHK,2,80,78,76,74,72,70,68,66,64,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4105"
41,C-4105,3BHK,2,80,78,76,74,72,70,68,66,64,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4105"
41,C-4106,3BHK,2,80,78,76,74,72,70,68,66,64,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4106"
41,C-4106,3BHK,2,80,78,76,74,72,70,68,66,64,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4106"
41,C-4107,3BHK,2,80,78,76,74,72,70,68,66,64,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4107"
41,C-4107,3BHK,2,80,78,76,74,72,70,68,66,64,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4107"
41,C-4101,4BHK,3,80,78,76,74,72,70,68,66,64,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4101"
41,C-4101,4BHK,3,80,78,76,74,72,70,68,66,64,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4101"
41,C-4101,4BHK,3,80,78,76,74,72,70,68,66,64,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4101"
41,C-4103,4BHK,3,80,78,76,74,72,70,68,66,64,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4103"
41,C-4103,4BHK,3,80,78,76,74,72,70,68,66,64,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4103"
41,C-4103,4BHK,3,80,78,76,74,72,70,68,66,64,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4103"
42,C-4204,3BHK,2,82,80,78,76,74,72,70,68,66,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4204"
42,C-4204,3BHK,2,82,80,78,76,74,72,70,68,66,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4204"
42,C-4205,3BHK,2,82,80,78,76,74,72,70,68,66,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4205"
42,C-4205,3BHK,2,82,80,78,76,74,72,70,68,66,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4205"
42,C-4206,3BHK,2,82,80,78,76,74,72,70,68,66,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4206"
42,C-4206,3BHK,2,82,80,78,76,74,72,70,68,66,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4206"
42,C-4207,3BHK,2,82,80,78,76,74,72,70,68,66,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4207"
42,C-4207,3BHK,2,82,80,78,76,74,72,70,68,66,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4207"
42,C-4203,4BHK,3,82,80,78,76,74,72,70,68,66,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4203"
42,C-4203,4BHK,3,82,80,78,76,74,72,70,68,66,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4203"
42,C-4203,4BHK,3,82,80,78,76,74,72,70,68,66,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4203"
43,C-4302,3BHK,2,84,82,80,78,76,74,72,70,68,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4302"
43,C-4302,3BHK,2,84,82,80,78,76,74,72,70,68,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4302"
43,C-4304,3BHK,2,84,82,80,78,76,74,72,70,68,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4304"
43,C-4304,3BHK,2,84,82,80,78,76,74,72,70,68,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4304"
43,C-4305,3BHK,2,84,82,80,78,76,74,72,70,68,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4305"
43,C-4305,3BHK,2,84,82,80,78,76,74,72,70,68,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4305"
43,C-4306,3BHK,2,84,82,80,78,76,74,72,70,68,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4306"
43,C-4306,3BHK,2,84,82,80,78,76,74,72,70,68,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4306"
43,C-4307,3BHK,2,84,82,80,78,76,74,72,70,68,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4307"
43,C-4307,3BHK,2,84,82,80,78,76,74,72,70,68,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4307"
43,C-4301,4BHK,3,84,82,80,78,76,74,72,70,68,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4301"
43,C-4301,4BHK,3,84,82,80,78,76,74,72,70,68,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4301"
43,C-4301,4BHK,3,84,82,80,78,76,74,72,70,68,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4301"
43,C-4303,4BHK,3,84,82,80,78,76,74,72,70,68,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4303"
43,C-4303,4BHK,3,84,82,80,78,76,74,72,70,68,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4303"
43,C-4303,4BHK,3,84,82,80,78,76,74,72,70,68,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4303"
44,C-4402,3BHK,2,86,84,82,80,78,76,74,72,70,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4402"
44,C-4402,3BHK,2,86,84,82,80,78,76,74,72,70,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4402"
44,C-4404,3BHK,2,86,84,82,80,78,76,74,72,70,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4404"
44,C-4404,3BHK,2,86,84,82,80,78,76,74,72,70,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4404"
44,C-4405,3BHK,2,86,84,82,80,78,76,74,72,70,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4405"
44,C-4405,3BHK,2,86,84,82,80,78,76,74,72,70,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4405"
44,C-4406,3BHK,2,86,84,82,80,78,76,74,72,70,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4406"
44,C-4406,3BHK,2,86,84,82,80,78,76,74,72,70,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4406"
44,C-4407,3BHK,2,86,84,82,80,78,76,74,72,70,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4407"
44,C-4407,3BHK,2,86,84,82,80,78,76,74,72,70,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4407"
44,C-4401,4BHK,3,86,84,82,80,78,76,74,72,70,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4401"
44,C-4401,4BHK,3,86,84,82,80,78,76,74,72,70,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4401"
44,C-4401,4BHK,3,86,84,82,80,78,76,74,72,70,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4401"
44,C-4403,4BHK,3,86,84,82,80,78,76,74,72,70,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4403"
44,C-4403,4BHK,3,86,84,82,80,78,76,74,72,70,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4403"
44,C-4403,4BHK,3,86,84,82,80,78,76,74,72,70,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4403"
45,C-4502,3BHK,2,88,86,84,82,80,78,76,74,72,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4502"
45,C-4502,3BHK,2,88,86,84,82,80,78,76,74,72,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4502"
45,C-4504,3BHK,2,88,86,84,82,80,78,76,74,72,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4504"
45,C-4504,3BHK,2,88,86,84,82,80,78,76,74,72,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4504"
45,C-4505,3BHK,2,88,86,84,82,80,78,76,74,72,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4505"
45,C-4505,3BHK,2,88,86,84,82,80,78,76,74,72,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4505"
45,C-4506,3BHK,2,88,86,84,82,80,78,76,74,72,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4506"
45,C-4506,3BHK,2,88,86,84,82,80,78,76,74,72,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4506"
45,C-4507,3BHK,2,88,86,84,82,80,78,76,74,72,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4507"
45,C-4507,3BHK,2,88,86,84,82,80,78,76,74,72,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4507"
45,C-4501,4BHK,3,88,86,84,82,80,78,76,74,72,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4501"
45,C-4501,4BHK,3,88,86,84,82,80,78,76,74,72,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4501"
45,C-4501,4BHK,3,88,86,84,82,80,78,76,74,72,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4501"
45,C-4503,4BHK,3,88,86,84,82,80,78,76,74,72,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4503"
45,C-4503,4BHK,3,88,86,84,82,80,78,76,74,72,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4503"
45,C-4503,4BHK,3,88,86,84,82,80,78,76,74,72,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4503"
46,C-4602,3BHK,2,90,88,86,84,82,80,78,76,74,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4602"
46,C-4602,3BHK,2,90,88,86,84,82,80,78,76,74,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4602"
46,C-4604,3BHK,2,90,88,86,84,82,80,78,76,74,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4604"
46,C-4604,3BHK,2,90,88,86,84,82,80,78,76,74,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4604"
46,C-4605,3BHK,2,90,88,86,84,82,80,78,76,74,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4605"
46,C-4605,3BHK,2,90,88,86,84,82,80,78,76,74,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4605"
46,C-4606,3BHK,2,90,88,86,84,82,80,78,76,74,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4606"
46,C-4606,3BHK,2,90,88,86,84,82,80,78,76,74,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4606"
46,C-4607,3BHK,2,90,88,86,84,82,80,78,76,74,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4607"
46,C-4607,3BHK,2,90,88,86,84,82,80,78,76,74,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4607"
46,C-4601,4BHK,3,90,88,86,84,82,80,78,76,74,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4601"
46,C-4601,4BHK,3,90,88,86,84,82,80,78,76,74,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4601"
46,C-4601,4BHK,3,90,88,86,84,82,80,78,76,74,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4601"
46,C-4603,4BHK,3,90,88,86,84,82,80,78,76,74,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4603"
46,C-4603,4BHK,3,90,88,86,84,82,80,78,76,74,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4603"
46,C-4603,4BHK,3,90,88,86,84,82,80,78,76,74,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4603"
47,C-4702,3BHK,2,92,90,88,86,84,82,80,78,76,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4702"
47,C-4702,3BHK,2,92,90,88,86,84,82,80,78,76,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4702"
47,C-4704,3BHK,2,92,90,88,86,84,82,80,78,76,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4704"
47,C-4704,3BHK,2,92,90,88,86,84,82,80,78,76,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4704"
47,C-4705,3BHK,2,92,90,88,86,84,82,80,78,76,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4705"
47,C-4705,3BHK,2,92,90,88,86,84,82,80,78,76,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4705"
47,C-4706,3BHK,2,92,90,88,86,84,82,80,78,76,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4706"
47,C-4706,3BHK,2,92,90,88,86,84,82,80,78,76,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4706"
47,C-4707,3BHK,2,92,90,88,86,84,82,80,78,76,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4707"
47,C-4707,3BHK,2,92,90,88,86,84,82,80,78,76,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4707"
47,C-4701,4BHK,3,92,90,88,86,84,82,80,78,76,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4701"
47,C-4701,4BHK,3,92,90,88,86,84,82,80,78,76,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4701"
47,C-4701,4BHK,3,92,90,88,86,84,82,80,78,76,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4701"
47,C-4703,4BHK,3,92,90,88,86,84,82,80,78,76,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4703"
47,C-4703,4BHK,3,92,90,88,86,84,82,80,78,76,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4703"
47,C-4703,4BHK,3,92,90,88,86,84,82,80,78,76,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4703"
48,C-4802,3BHK,2,94,92,90,88,86,84,82,80,78,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4802"
